actor_login,repo_name,event_count,rank,purpose_label,name_category,language
anitrend[bot],AniTrend/anitrend-v2,3,1.0,no_description,general,
anitrend[bot],AniTrend/edge-graphql,2,2.0,no_description,general,
anjalideshar748-bot,anjalideshar748-bot/chat_system,2,1.0,no_description,automation,
anjingowowo432-bot,anjingowowo432-bot/radit-otp,2,1.0,no_description,automation,
anjingowowo432-bot,anjingowowo432-bot/radzdv-webchatv2.0.0,2,2.0,no_description,automation,
anjingowowo432-bot,anjingowowo432-bot/web-chat-rax,2,3.0,no_description,automation,
anjingowowo432-bot,anjingowowo432-bot/web-chat-raxx,2,4.0,no_description,automation,
anjurajoriya2013-bot,anjurajoriya2013-bot/srm12,2,1.0,no_description,automation,
ankihub-addon-bot,RisingOrange/Search-in-subtitles-on-youtube,1,1.0,no_description,general,
ankitkashyap62022-bot,ankitkashyap62022-bot/Spam-bot,1,1.0,no_description,automation,
anmolkhandelwal298-bot,anmolkhandelwal298-bot/agentic_job_updates,7,1.0,no_description,automation,
annabastos-bot,SynkraAI/aiox-core,1,1.0,no_description,general,
annezeng9-bot,annezeng9-bot/nextjs-portfolio,12,1.0,no_description,automation,
annguyle-bot,QuipNetwork/quip-protocol-rs,1,1.0,no_description,general,
annickidogo-bot,annickidogo-bot/anniversairedegrace,1,1.0,no_description,automation,
annmariya2006-bot,annmariya2006-bot/My-Portfolio,1,1.0,no_description,automation,
annonimous033-bot,annonimous033-bot/site-rencontre,78,1.0,no_description,automation,
announcement-bot[bot],churchincanberra/churchincanberra.github.io,1,1.0,no_description,general,
annydoraya244-bot,annydoraya244-bot/index.html,1,1.0,no_description,automation,
anomalogravity[bot],datagravity-ai/kelos,3,1.0,no_description,general,
anoveldependencybot[bot],a-novel/platform-authentication,41,1.0,no_description,general,
anoveldependencybot[bot],a-novel/service-template,35,2.0,no_description,demo_or_test,
anoveldependencybot[bot],a-novel/service-narrative-engine,30,3.0,no_description,general,
anoveldependencybot[bot],a-novel/uikit,27,4.0,no_description,general,
anoveldependencybot[bot],a-novel/platform-studio,25,5.0,no_description,general,
anovelkitdependencybot[bot],a-novel-kit/golib,15,1.0,no_description,general,
anovelkitdependencybot[bot],a-novel-kit/nodelib,15,2.0,no_description,general,
anovelkitdependencybot[bot],a-novel-kit/workflows,6,3.0,no_description,automation,
anovelkitdependencybot[bot],a-novel-kit/jwt,5,4.0,no_description,general,
anovelkitpublishbot[bot],a-novel-kit/golib,2,1.0,no_description,general,
anovelkitpublishbot[bot],a-novel-kit/jwt,1,2.0,no_description,general,
anovelpublishbot[bot],a-novel/platform-studio,4,1.0,no_description,general,
anovelpublishbot[bot],a-novel/platform-authentication,3,2.0,no_description,general,
anovelpublishbot[bot],a-novel/service-json-keys,2,3.0,no_description,general,
anovelpublishbot[bot],a-novel/service-narrative-engine,2,4.0,no_description,general,
anovelpublishbot[bot],a-novel/service-template,2,5.0,no_description,demo_or_test,
anshulg-hermes[bot],ansg191-lab/anshulg-cluster,4,1.0,no_description,general,
anshumanthapa19-bot,anshumanthapa19-bot/gs,1,1.0,no_description,automation,
ansible-documentation-bot[bot],ansible/ansible-documentation,4,1.0,no_description,docs,
ansistemasdeinformacion-bot,ansistemasdeinformacion-bot/credu,15,1.0,no_description,automation,
ante-github[bot],AntigmaLabs/ante-preview,1,1.0,no_description,general,
anthonyenr1quez-cpr[bot],AnthonyEnr1quez/dotfiles,3,1.0,no_description,config,
anthonyenr1quez-cpr[bot],AnthonyEnr1quez/k3s-gitops,1,2.0,no_description,general,
anthonyenr1quez-renovate[bot],AnthonyEnr1quez/k3s-gitops,19,1.0,no_description,general,
anthonyenr1quez-renovate[bot],AnthonyEnr1quez/dotfiles,15,2.0,no_description,config,
anthropic-sdk-publisher[bot],anthropics/homebrew-tap,1,1.0,no_description,general,
antignaniantonio5-bot,antignaniantonio5-bot/Analisi-ciccio-super-wolf,1,1.0,no_description,automation,
antimetal[bot],antimetal/opentelemetry-demo,8,1.0,no_description,demo_or_test,
antlir-oss-bot,facebookincubator/antlir,3,1.0,no_description,general,
antny-bot,antny-bot/featureMatrix-Server,30,1.0,no_description,automation,
anto-deepsource,DeepSourceCorp/benchmarks,1,1.0,no_description,general,
anto-deepsource,anto-deepsource/benchmarks,1,2.0,no_description,general,
anto-deepsource,anto-deepsource/jellyfin,1,3.0,no_description,general,
anto-deepsource,dotnet/aspnet-api-versioning,1,4.0,no_description,general,
antoinerbf-bot,antoinerbf-bot/design-alchemy-94,1,1.0,no_description,automation,
antoinerbf-bot,antoinerbf-bot/new-xragency-site,1,2.0,no_description,automation,
antoinettenkansah8-bot,antoinettenkansah8-bot/obadwemma-grafix,2,1.0,no_description,automation,
antoniobravi04-bot,antoniobravi04-bot/bravi-propiedades,10,1.0,no_description,automation,
antoniolocascio-bot,antoniolocascio-bot/zksync-os,1,1.0,no_description,automation,
antoniorellano6-bot,antoniorellano6-bot/anto-clase-01,1,1.0,no_description,automation,
antsalazg-bot,antsalazg-bot/familia-kcal,4,1.0,no_description,automation,
anttiharju[bot],anttiharju/compare-changes-action,10,1.0,no_description,automation,
anttiharju[bot],anttiharju/nur-packages,10,2.0,no_description,general,
anttiharju[bot],anttiharju/homebrew-tap,7,3.0,no_description,general,
anttiharju[bot],anttiharju/relcheck,3,4.0,no_description,general,
anttiharju[bot],anttiharju/compare-changes,2,5.0,no_description,general,
anuragtyagi56549-bot,anuragtyagi56549-bot/instantmart,1,1.0,no_description,automation,
anuragtyagi56549-bot,anuragtyagi56549-bot/mart,1,2.0,no_description,automation,
anushka44-bot,anushka44-bot/LuxeCart,1,1.0,no_description,automation,
anushkaaich95-bot,anushkaaich95-bot/fashionhub,1,1.0,no_description,automation,
anvaiksha-bot,anvaiksha-bot/Sweet-bakery--website,1,1.0,no_description,automation,
anwesha25bai10996-bot,anwesha25bai10996-bot/customer-review,1,1.0,no_description,automation,
anysoftkeyboard-bot,AnySoftKeyboard/AnySoftKeyboard,2,1.0,no_description,general,
anysoftkeyboard-bot,AnySoftKeyboard/janus,2,2.0,no_description,general,
aodezuikeai-bot,aodezuikeai-bot/FYW,2,1.0,no_description,automation,
aodezuikeai-bot,aodezuikeai-bot/LMW,2,2.0,no_description,automation,
aodezuikeai-bot,aodezuikeai-bot/YKC,2,3.0,no_description,automation,
aodezuikeai-bot,aodezuikeai-bot/mmw4,2,4.0,no_description,automation,
aodezuikeai-bot,aodezuikeai-bot/CYC-building,1,5.0,no_description,automation,
aosc-buildit-bot,AOSC-Dev/aosc-os-abbs,23,1.0,no_description,general,
apadmi-github-renovate[bot],Apadmi-Engineering/fastlane-plugin-screenshotbot,1,1.0,no_description,automation,
apecloud-bot,apecloud/helm-charts,35,1.0,no_description,general,
apecloud-bot,apecloud/kb-cloud-client-go,29,2.0,no_description,general,
apecloud-bot,apecloud/kubeblocks-addons,9,3.0,no_description,general,
apecloud-bot,apecloud/kubeblocks,5,4.0,no_description,general,
apecloud-bot,apecloud-inc/kubeblocks-airgap,3,5.0,no_description,general,
apelsinjuicejue-bot,apelsinjuicejue-bot/reboot-playerlists,2,1.0,no_description,automation,
apelsinjuicejue-bot,apelsinjuicejue-bot/testswish,1,2.0,no_description,automation,
apereocas-bot,apereo/cas,152,1.0,no_description,general,
apereocas-bot,mmoayyed/cas,40,2.0,no_description,general,
apet-bot,apet-bot/amp,1,1.0,no_description,automation,
apetruccelli-bot,apetruccelli-bot/lutto,1,1.0,no_description,automation,
apex-sdk-bot,rfgrep/rfgrep,1,1.0,no_description,general,
apexstudios-app[bot],ApexStudios-Dev/ApexCore,1,1.0,no_description,general,
apexstudios-app[bot],ApexStudios-Dev/FantasyFurniture,1,2.0,no_description,general,
api-clients-generation-pipeline[bot],DataDog/datadog-api-client-typescript,143,1.0,no_description,general,
api-clients-generation-pipeline[bot],DataDog/datadog-api-client-go,82,2.0,no_description,general,
api-clients-generation-pipeline[bot],DataDog/documentation,75,3.0,no_description,docs,
api-clients-generation-pipeline[bot],DataDog/datadog-api-client-ruby,73,4.0,no_description,general,
api-clients-generation-pipeline[bot],DataDog/datadog-api-client-java,71,5.0,no_description,general,
api-gitops[bot],centrifuge/api-v3,8,1.0,no_description,general,
apiiro-staging[bot],dev-selfserve/pr-block,17,1.0,no_description,general,
apiiro-staging[bot],staging-selfserve/pr-block,1,2.0,no_description,general,
apix-bot[bot],mongodb/mongodb-atlas-cli,11,1.0,no_description,general,
apix-bot[bot],mongodb/atlas-local-cli,1,2.0,no_description,general,
apk-aab-building-robot[bot],CANDY-HOUSE/SesameSDK_Android_with_DemoApp,6,1.0,no_description,demo_or_test,
apk-aab-building-robot[bot],CANDY-HOUSE/SesameSDK_iOS_with_DemoApp,3,2.0,no_description,demo_or_test,
apk-aab-building-robot[bot],CANDY-HOUSE/chat.candyhouse.co,2,3.0,no_description,general,
apkk1063-bot,apkk1063-bot/admin,1,1.0,no_description,automation,
apko-melange-devops-bot[bot],KingBain/apko-melange-devops-hello-world,5,1.0,no_description,general,
apm-ops-jwks-bot[bot],NHSDigital/identity-service-jwks,4,1.0,no_description,general,
apogee-release[bot],BIwashi/apogee,21,1.0,no_description,general,
apogee-release[bot],BIwashi/homebrew-tap,14,2.0,no_description,general,
apollo-git-bot[bot],withstudiocms/expressive-code-twoslash,2,1.0,no_description,general,
apollo-librarian[bot],apollographql/rover,4,1.0,no_description,general,
apollo-librarian[bot],apollographql/router,3,2.0,no_description,general,
apollo-librarian[bot],apollographql/apollo-ios-dev,1,3.0,no_description,general,
apollo-librarian[bot],apollographql/apollo-kotlin,1,4.0,no_description,general,
aponno82-bot,aponno82-bot/OwnMe,8,1.0,no_description,automation,
apoxy-ci[bot],apoxy-dev/homebrew-tap,1,1.0,no_description,general,
app-for-testing[bot],hfyafter/create-pull-request,22,1.0,no_description,general,
app-main-branch-writer[bot],rizl-ad/dip-app,2,1.0,no_description,general,
app-milano[bot],powerhome/playbook,7,1.0,no_description,general,
app-milano[bot],powerhome/synapse-modules,1,2.0,no_description,general,
app-o11y-kwl-ci[bot],grafana/faro-javascript-bundler-plugins,20,1.0,no_description,general,
app-publish-artifacts-on-github[bot],scepman/install,1,1.0,no_description,general,
app-repo-to-k8s-repo-trigger[bot],nish-mdn/k8s-deploy-play,1,1.0,no_description,general,
app-sre-bot,app-sre/pipelines-test-container,154,1.0,no_description,demo_or_test,
app-token-action[bot],DoomHammer/nur-packages,1,1.0,no_description,general,
app-token-issuer-data-feeds[bot],smartcontractkit/external-adapters-js,25,1.0,no_description,general,
app-token-issuer-engops[bot],smartcontractkit/chainlink-deployments-framework,16,1.0,no_description,general,
app-token-issuer-infra-releng[bot],smartcontractkit/chainlink,11,1.0,no_description,general,
app-token-issuer-integrations[bot],smartcontractkit/chainlink-ton,10,1.0,no_description,general,
app-token-issuer-integrations[bot],smartcontractkit/chainlink-aptos,1,2.0,no_description,general,
app-token-issuer-releng-renovate[bot],smartcontractkit/.github,11,1.0,no_description,general,
app-token-modules[bot],bufbuild/modules,1,1.0,no_description,general,
app-token-plugins[bot],bufbuild/plugins,2,1.0,no_description,general,
app-token-vscode-buf-release[bot],bufbuild/vscode-buf,2,1.0,no_description,general,
app-toolkit-opensource-innersource[bot],bancolombia/devsecops-engine-tools,6,1.0,no_description,general,
app-toolkit-opensource-innersource[bot],bancolombia/scaffold-clean-architecture,1,2.0,no_description,general,
appbuilder-v3-12-03-2025[bot],amanregu/testgitsync120325,4,1.0,no_description,demo_or_test,
appcat-rule-mapping-check-bot[bot],Azure/appcat-konveyor-rulesets,2,1.0,no_description,general,
appchannel89-bot,yt-dlp/ejs,1,1.0,no_description,general,
appimpersonator[bot],cftechwiz/homelab-ops,2,1.0,no_description,general,
apple-cart-bot[bot],osnabrugge/home-ops,74,1.0,no_description,general,
apple-cart-bot[bot],osnabrugge/cyberpower-ups-exporter,9,2.0,no_description,general,
apple-cart-bot[bot],osnabrugge/pinn-os,9,3.0,no_description,general,
apple-cart-bot[bot],osnabrugge/pve-mods,5,4.0,no_description,general,
apple-cart-bot[bot],osnabrugge/Kobra2Insights,4,5.0,no_description,general,
apple12345000-bot,apple12345000-bot/chinesemoveword,1,1.0,no_description,automation,
applied-ai-release-bot[bot],redis/redis-vl-python,1,1.0,no_description,general,
appmod-pr-genie-qa[bot],shashankshetty2312/Python-Programs,8,1.0,no_description,general,
appmod-pr-genie-qa[bot],Mahesh-619Zeno/TestRepo_6,1,2.0,no_description,demo_or_test,
appmod-pr-genie[bot],Techolution/techo-n8n-internal,8,1.0,no_description,general,
appofappspushapp[bot],Davidcode2/gmymf-storefront,7,1.0,no_description,general,
appofappspushapp[bot],Davidcode2/app-of-apps,4,2.0,no_description,general,
appofappspushapp[bot],Davidcode2/medusa-backend,4,3.0,no_description,general,
appofappspushapp[bot],Davidcode2/maas-bueromoebel,1,4.0,no_description,general,
appreciateit821-bot,appreciateit821-bot/timeoffclub,17,1.0,no_description,automation,
approve-pr-in-main[bot],community-scripts/ProxmoxVE,24,1.0,no_description,general,
approve-servus[bot],kt-npm-modules/npm-typescript-template,1,1.0,no_description,demo_or_test,
appruntimeplatform-bot,cloudfoundry/runtime-ci-pools,77,1.0,no_description,general,
appruntimeplatform-bot,cloudfoundry/garden-runc-release,5,2.0,no_description,general,
appruntimeplatform-bot,cloudfoundry/routing-release,5,3.0,no_description,general,
appruntimeplatform-bot,cloudfoundry/cf-networking-release,4,4.0,no_description,general,
appruntimeplatform-bot,cloudfoundry/cf-networking-helpers,2,5.0,no_description,general,
appsec-renovate-bot[bot],bumble-tech/live-mosaic,1,1.0,no_description,general,
appsecd[bot],arpitsharma-09/juice-shop,12,1.0,no_description,general,
appsemble-bot,appsemble/appsemble,5,1.0,no_description,general,
appsprout-release-please[bot],AppSprout-dev/mnemonic,2,1.0,no_description,general,
appwrite-specs[bot],appwrite/specs,4,1.0,no_description,general,
appwrite[bot],acarlson33/firepit,2,1.0,no_description,general,
appwrite[bot],vinayyadav36/Triu,2,2.0,no_description,general,
appwrite[bot],Leerrooy95/Friction_Breaker,1,3.0,no_description,general,
appwrite[bot],Mittal2282/Dynamu-Frontend,1,4.0,no_description,general,
appwrite[bot],Omdas11/examarchive-v3,1,5.0,no_description,general,
apra-fleet-git[bot],Apra-Labs/ONVIF-Device-Manager,1,1.0,no_description,general,
aprilnea[bot],AprilNEA/BYOKEY,7,1.0,no_description,general,
aproceaztraffic-bot,aproceaztraffic-bot/laughing-waffle,2,1.0,no_description,automation,
aptos-bot,aptos-labs/aptos-framework,527,1.0,no_description,general,
aptos-bot,aptos-labs/aptos-core,16,2.0,no_description,general,
aptos-bot,aptos-labs/aptos-networks,2,3.0,no_description,general,
aqua-build-dispatcher[bot],Miris-Inc/MirisSDK,5,1.0,no_description,general,
aqua-build-dispatcher[bot],Miris-Inc/cli,1,2.0,no_description,general,
aquaproj-aqua-registry[bot],aquaproj/aqua-registry,751,1.0,no_description,general,
aquaproj-aqua[bot],aquaproj/user-list,8,1.0,no_description,curated_list,
aquaproj-aqua[bot],aquaproj/update-checksum-action,2,2.0,no_description,automation,
aquinas-bot,zcanann/FFCC-Decomp,115,1.0,no_description,general,
ara-sdk-sync-bot[bot],Aradotso/ara-python-sdk,20,1.0,no_description,general,
araje-bot,araje-bot/akash.github.io,1,1.0,no_description,automation,
arajhans1992-bot,rejusam/ds-field-guide,1,1.0,no_description,general,
arajhans1992-bot,rejusam/university-data-science-projects,1,2.0,no_description,general,
aranez-bot,aranez-bot/student_record_system,1,1.0,no_description,automation,
arangodb-docs-automation[bot],arangodb/docs-hugo,1,1.0,no_description,docs,
arasaka-net[bot],mzpkdev/netrunner-online,43,1.0,no_description,general,
aravindhan150307bcs28-bot,aravindhan150307bcs28-bot/IV-SEM-ITT,1,1.0,no_description,automation,
arayik-bot,arayik-bot/binance-bot,22,1.0,no_description,automation,
arbos-maintainer[bot],e35mango/arbos-maintainer,2,1.0,no_description,general,
arc-claw-bot,arc-claw-bot/fulcra-context,1,1.0,no_description,automation,
arca-dm[bot],sabschyks/Arca,9,1.0,no_description,general,
arcane-wizards-familiar[bot],ArcaneWizards/open-source,2,1.0,no_description,general,
arcanist-dev[bot],shivampandey1/Exstrahlen,1,1.0,no_description,general,
arcanist[bot],shreypjain/non,5,1.0,no_description,general,
arcbox-labs[bot],arcboxlabs/aigateway,14,1.0,no_description,general,
archastro[bot],ArchAstro/archastro-cli,8,1.0,no_description,general,
archastro[bot],ArchAstro/archagents,1,2.0,no_description,general,
archestra-ci[bot],archestra-ai/archestra,55,1.0,no_description,general,
archestra-contributor-merging[bot],archestra-ai/archestra,1,1.0,no_description,general,
archestra-contributor-pr-bot[bot],archestra-ai/archestra,14,1.0,no_description,general,
archestra-merge-external-contrib[bot],archestra-ai/archestra,14,1.0,no_description,general,
archgatebot[bot],archgate/cli,2,1.0,no_description,general,
archlinuxcn-julia-bot[bot],yuyichao/archcn-julia-pkgs,2,1.0,no_description,general,
archon-deploy-bot[bot],archon-research/stl,4,1.0,no_description,general,
arcreview[bot],zeeemughal/product_frontend,1,1.0,no_description,general,
arcvincenzopiscopo-bot,arcvincenzopiscopo-bot/manualfinder,18,1.0,no_description,automation,
ardentperf-agent[bot],ardentperf/stewart-copeland-ai-police,3,1.0,no_description,general,
ardor-cloud[bot],Ardor-Cerebrum/ardor-synapse,1,1.0,no_description,general,
areopagus-bot,project-areopagus/Areopagus-Desktop-Website,1,1.0,no_description,general,
arfvhdxhj-bot,raullenchai/librechat.ai,1,1.0,no_description,general,
arfvhdxhj-bot,raullenchai/open-interpreter,1,2.0,no_description,general,
argo-bot,argoproj/argoproj-deployments,17,1.0,no_description,general,
argo-cd-cherry-pick-bot[bot],argoproj/argo-cd,8,1.0,no_description,general,
argo-cd-cherry-pick-bot[bot],argoproj/argo-workflows,2,2.0,no_description,automation,
argocd-commenter-e2e-setup[bot],int128/argocd-commenter-e2e-test,46,1.0,no_description,demo_or_test,
argocd-commenter[bot],int128/argocd-commenter-e2e-test,8,1.0,no_description,demo_or_test,
argocd-linkurious[bot],Linkurious/docker-neo4j,1,1.0,no_description,general,
argocd-pr-previews-generator[bot],ClubCedille/synapsets.etsmtl.ca,1,1.0,no_description,general,
argoproj-promoter[bot],zachaller/argocon-gitops-promoter-hydrate-demo,38,1.0,no_description,demo_or_test,
argoproj-renovate[bot],argoproj/argo-cd,7,1.0,no_description,general,
argoproj-renovate[bot],argoproj/argo-helm,4,2.0,no_description,general,
argos-ci[bot],WeblateOrg/weblate,21,1.0,no_description,general,
argos-ci[bot],szubster/dexhelper,9,2.0,no_description,general,
argos-ci[bot],LiberatedPixelCup/Universal-LPC-Spritesheet-Character-Generator,3,3.0,no_description,general,
argos-ci[bot],ShipfoxHQ/tooling,3,4.0,no_description,general,
argos-ci[bot],mermaid-js/mermaid,3,5.0,no_description,general,
argus-review[bot],392fyc/Mercury,49,1.0,no_description,general,
argus-review[bot],392fyc/claude-memory-compiler,33,2.0,no_description,general,
argus-review[bot],392fyc/Argus,18,3.0,no_description,general,
argus-review[bot],392fyc/claude-handoff,4,4.0,no_description,general,
ari-claw[bot],derekyau/mst-redux-state-posts,1,1.0,no_description,general,
ari0005-bot,ari0005-bot/projek-petik-care,7,1.0,no_description,automation,
ari0005-bot,ari0005-bot/Forntend-PeTIK-2025,2,2.0,no_description,automation,
ari0005-bot,rajamangi-Skom/PROJEK_TI_PeTIK_Care,2,3.0,no_description,general,
ariakit-bot,ariakit/ariakit,61,1.0,no_description,general,
ariarka91-bot,ariarka91-bot/website-kuliner-2,1,1.0,no_description,automation,
ariarka91-bot,ariarka91-bot/website_kuliner,1,2.0,no_description,automation,
arifbdmn5555-bot,arifbdmn5555-bot/To-Do-List,1,1.0,no_description,automation,
ariga-bot,ariga/atlas-showcase,7,1.0,no_description,general,
arika47cancrackit-bot,arika47cancrackit-bot/rate-my-semester-improved-version-,2,1.0,no_description,automation,
arisuccibusiness-bot,arisuccibusiness-bot/lady-zen-website,2,1.0,no_description,automation,
arjaylibutan3-bot,arjaylibutan3-bot/Sequential-vs-Parallel-Algorithms-,3,1.0,no_description,automation,
arkanaai[bot],arkade-os/go-sdk,11,1.0,no_description,general,
arkanaai[bot],arkade-os/dotnet-sdk,6,2.0,no_description,general,
arkanaai[bot],arkade-os/arkd,5,3.0,no_description,general,
arkanaai[bot],arkade-os/ts-sdk,5,4.0,no_description,general,
arkanaai[bot],ArkLabsHQ/introspector,4,5.0,no_description,general,
arkaprabhoch2005-bot,arkaprabhoch2005-bot/HospiScholar,2,1.0,no_description,automation,
arkenv-bot[bot],yamcodes/arkenv,5,1.0,no_description,general,
arkmq-bot,arkmq-org/activemq-artemis-operator,3,1.0,no_description,general,
arkmq-bot,arkmq-org/arkmq-org-broker-image,2,2.0,no_description,general,
arkmq-bot,arkmq-org/arkmq-org-broker-init-image,1,3.0,no_description,general,
arkmq-bot,arkmq-org/arkmq-org-broker-kubernetes-image,1,4.0,no_description,general,
arknightsautomachine-ai-reviewer[bot],Ethernos-Studio/ArknightsAutoMachine,1,1.0,no_description,general,
arlanggaprasetya17-bot,Najib-Zaidan/RebonADV_Proyek1,1,1.0,no_description,general,
armaraviation-bot,armaraviation-bot/realty-pro,1,1.0,no_description,automation,
arnavwarale27-bot,arnavwarale27-bot/project-alpha-,4,1.0,no_description,automation,
arnavwarale27-bot,arnavwarale27-bot/FocusIQ,1,2.0,no_description,automation,
arnavwarale27-bot,arnavwarale27-bot/Hackfest-pre-work-,1,3.0,no_description,automation,
arnica-github-connector[bot],optimizely-axiom/optiaxiom,10,1.0,no_description,general,
arnica-github-connector[bot],unico-labs/unico-sdk-poc-next-js,5,2.0,no_description,general,
arnica-github-connector[bot],optimizely/edge-delivery,2,3.0,no_description,general,
arnica-github-connector[bot],fullstorydev/grpcurl,1,4.0,no_description,general,
arnica-github-connector[bot],optimizely/kubeluigi,1,5.0,no_description,general,
arnolystar12-bot,arnolystar12-bot/Mi-primer-commit,1,1.0,no_description,automation,
arnolystar12-bot,arnolystar12-bot/Mi-primer-cv,1,2.0,no_description,automation,
aro-hcp-robot[bot],Azure/ARO-HCP,9,1.0,no_description,general,
aronoviedo003-bot,aronoviedo003-bot/PAGINA,2,1.0,no_description,automation,
aronoviedo003-bot,aronoviedo003-bot/WEB2,2,2.0,no_description,automation,
around-the-grounds-pusher[bot],steveandroulakis/ballard-food-trucks,65,1.0,no_description,general,
arpa-h-github-actions-bot[bot],ARPA-H/homebrew-tap,3,1.0,no_description,general,
arpa-h-github-skills-sync[bot],ARPA-H/zendesk_copenhagen,2,1.0,no_description,general,
arrentals999-bot,arrentals999-bot/yrcarkit,33,1.0,no_description,automation,
arshaddjalaludina-bot,arshaddjalaludina-bot/arshad,1,1.0,no_description,automation,
arshgulati06-bot,raunaakkkk/farmer-app,1,1.0,no_description,general,
arshlayal1702-bot,arshlayal1702-bot/CONSTRUCTOR-Programs,1,1.0,no_description,automation,
arshlayal1702-bot,arshlayal1702-bot/JAVA-PRACTICE-PROGRAMS,1,2.0,no_description,automation,
arshlayal1702-bot,arshlayal1702-bot/html-files,1,3.0,no_description,automation,
arsnova-bot,particify/arsnova-server,17,1.0,no_description,general,
arsnova-bot,particify/arsnova-webclient,12,2.0,no_description,general,
artemis-publisher-manager[bot],KingBain/fsdh-artemis-demo,25,1.0,no_description,demo_or_test,
artemis-sedai[bot],FiltersHeroes/KAD,16,1.0,no_description,general,
artemis-sedai[bot],FiltersHeroes/KADhosts,12,2.0,no_description,general,
artemis-sedai[bot],FiltersHeroes/PolishAnnoyanceFilters,3,3.0,no_description,general,
artemis-sedai[bot],FiltersHeroes/PolishSocialCookiesFiltersDev,1,4.0,no_description,general,
arthur-github-automator-app[bot],arthur-ai/arthur-engine,5,1.0,no_description,general,
arthurmiola-bot,arthurmiola-bot/Caderno-de-Aplicacaoes,1,1.0,no_description,automation,
arthurrozalino-bot,arthurrozalino-bot/Arthur,1,1.0,no_description,automation,
articulate-shipping[bot],articulate/docker-bootstrap,1,1.0,no_description,general,
articulate-shipping[bot],articulate/terraform-provider-ohdear,1,2.0,no_description,general,
artilor901z-bot,Terry-15532/LudumDare58_Bumper,3,1.0,no_description,general,
artilor901z-bot,chrismaltby/gb-studio,1,2.0,no_description,general,
artivibe62-bot,artivibe62-bot/Mannyfcase,1,1.0,no_description,automation,
arun270185-bot,arun270185-bot/INSURANCE,2,1.0,no_description,automation,
arunprakash1527-bot,arunprakash1527-bot/preplio,3,1.0,no_description,automation,
arvados-bot,arvados/arvados,10,1.0,no_description,general,
arvion-agent-local[bot],arvion-ai/vespper,2,1.0,no_description,general,
arvion-bot[bot],arvion-ai/test-js-react,53,1.0,no_description,demo_or_test,
arvion-bot[bot],arvion-ai/test-php-coolify,17,2.0,no_description,demo_or_test,
arvion-bot[bot],arvion-ai/test-php-friendica,12,3.0,no_description,demo_or_test,
arvion-bot[bot],arvion-ai/test-php-monica,11,4.0,no_description,demo_or_test,
arvion-bot[bot],arvion-ai/vespper,10,5.0,no_description,general,
aryaaditya3958-bot,aryaaditya3958-bot/Latihan-1,1,1.0,no_description,automation,
arye-ghc-local-scm[bot],Arye-H-Org/AI-Proj-amazon-bedrock-workshop,1,1.0,no_description,general,
aryllabs[bot],BuhumRepo/toolauncher,83,1.0,no_description,general,
aryllabs[bot],BuhumRepo/envtest,23,2.0,no_description,demo_or_test,
aryllabs[bot],BuhumRepo/buhumail,4,3.0,no_description,general,
aryllabs[bot],BuhumRepo/buhubee,1,4.0,no_description,general,
aryo-bot,aryo-bot/Ramu-app,2,1.0,no_description,automation,
arz0485diana-bot,arz0485diana-bot/journey-sim-ai,4,1.0,no_description,automation,
as4639021-bot,as4639021-bot/shaglobal,1,1.0,no_description,automation,
asadik4444-bot,asadik4444-bot/fortis-doors-final,2,1.0,no_description,automation,
asana-push-openapi-spec[bot],Asana/openapi,2,1.0,no_description,general,
asana-sgtm[bot],Asana/SGTM,2,1.0,no_description,general,
ascentstream-bot,ascentstream/pulsar,15,1.0,no_description,general,
ascentstream-bot,ascentstream/bookkeeper,1,2.0,no_description,general,
asch2000-bot,asch2000-bot/yegna-bingo-clean,3,1.0,no_description,automation,
asciidoctor-updateclibot[bot],asciidoctor/docker-asciidoctor,2,1.0,no_description,general,
asdofindia-bot,asdofindia-bot/services-uptime,30,1.0,no_description,automation,
asdqwezcchho999-bot,asdqwezcchho999-bot/RAHAF1,1,1.0,no_description,automation,
asean-coding-agent[bot],ASEAN-Motor-Club/mt-pak-extract,3,1.0,no_description,general,
asean-coding-agent[bot],ASEAN-Motor-Club/amc-backend,2,2.0,no_description,general,
asean-coding-agent[bot],ASEAN-Motor-Club/amc-server,1,3.0,no_description,general,
aseem-deepsource,theColdForge/kick-the-tires,1,1.0,no_description,general,
aseprite-bot,aseprite/aseprite,5,1.0,no_description,general,
asera1-bot,asera1-bot/heartful-agri-lab,1,1.0,no_description,automation,
aserto-bot,aserto-dev/topaz,1,1.0,no_description,general,
asgardeo-github-bot,asgardeo/javascript,8,1.0,no_description,general,
ash-credo-ci[bot],leonqadirie/ash_credo,12,1.0,no_description,general,
asheriff-bot,asheriff-bot/mlip-kubernetes-lab,1,1.0,no_description,automation,
ashfall-codexbot[bot],Ashfall-Codex/UmbraClient,1,1.0,no_description,general,
ashfell12-bot,TNS-Kiro/TNS_AI_Training_AppraisalPortal,5,1.0,no_description,general,
ashgtravis,ashgtravis/Weather-Assistant,1,1.0,no_description,general,
ashii510ali-bot,ashii510ali-bot/sqe-labs-Ayesha-Ali,2,1.0,no_description,automation,
ashitaaga-bot,ashitaaga-bot/my-journal-app,1,1.0,no_description,automation,
ashok24cse-bot,ashok24cse-bot/surprise,1,1.0,no_description,automation,
ashrafgado940-bot,ashrafgado940-bot/GADO1stPROJECT,1,1.0,no_description,automation,
