repo_name,total_events,unique_actors,bot_ratio,events_per_actor,events_per_second,distinct_branches,z_total_events,z_unique_actors,z_bot_ratio,z_events_per_actor,z_events_per_second,z_distinct_branches,max_z,anomaly_feature
unslothai/unsloth,3,2,0.3333333333333333,1.5,0.07317073170731707,1,1.1102803763553168,8.498026893367149,0.4014775872329388,0.16691377484120715,-3.2833204531875326,1.8418149405075237,8.498026893367149,unique_actors
yuniruyuni/StreamTagInventory,3,2,0.3333333333333333,1.5,0.15,0,1.1102803763553168,8.498026893367149,0.4014775872329388,0.16691377484120715,-2.9943734452064787,-0.24030546863274127,8.498026893367149,unique_actors
IntensiveCoLearning/EPF_Bootcamp,2,2,0.5,1.0,0.13333333333333333,0,0.4701639650055639,8.498026893367149,0.8376701225931014,-0.16173983046010304,-3.057055071276443,-0.24030546863274127,8.498026893367149,unique_actors
mholubinka1/hueshift2,3,2,0.3333333333333333,1.5,0.08108108108108109,0,1.1102803763553168,8.498026893367149,0.4014775872329388,0.16691377484120715,-3.2535704394957894,-0.24030546863274127,8.498026893367149,unique_actors
piyushrawat1991/acttrader-charts-ios,2,2,0.5,1.0,0.02531645569620253,0,0.4701639650055639,8.498026893367149,0.8376701225931014,-0.16173983046010304,-3.4632954832741842,-0.24030546863274127,8.498026893367149,unique_actors
okx/plugin-store,2,2,0.5,1.0,0.2857142857142857,0,0.4701639650055639,8.498026893367149,0.8376701225931014,-0.16173983046010304,-2.483965918636772,-0.24030546863274127,8.498026893367149,unique_actors
siklone/RegProbe,2,2,0.5,1.0,0.0392156862745098,1,0.4701639650055639,8.498026893367149,0.8376701225931014,-0.16173983046010304,-3.4110219008480045,1.8418149405075237,8.498026893367149,unique_actors
matukoto/blog-hobby,3,2,0.3333333333333333,1.5,0.12,0,1.1102803763553168,8.498026893367149,0.4014775872329388,0.16691377484120715,-3.1072003721324144,-0.24030546863274127,8.498026893367149,unique_actors
46ki75/elmethis,3,2,0.3333333333333333,1.5,0.08571428571428572,0,1.1102803763553168,8.498026893367149,0.4014775872329388,0.16691377484120715,-3.23614543147634,-0.24030546863274127,8.498026893367149,unique_actors
deepsourcestatus/test-repository,3,2,1.0,1.5,0.13043478260869565,1,1.1102803763553168,8.498026893367149,2.1462477286735893,0.16691377484120715,-3.0679562236364366,1.8418149405075237,8.498026893367149,unique_actors
122sp7/xuanwu-app,2,2,0.0,1.0,0.018018018018018018,0,0.4701639650055639,8.498026893367149,-0.47090748348738626,-0.16173983046010304,-3.490744159760518,-0.24030546863274127,8.498026893367149,unique_actors
palantir/osdk-ts,2,2,0.5,1.0,0.023809523809523808,0,0.4701639650055639,8.498026893367149,0.8376701225931014,-0.16173983046010304,-3.4689628997362063,-0.24030546863274127,8.498026893367149,unique_actors
xstar97/cluster,9,2,1.0,4.5,0.23076923076923078,4,4.950978844453834,8.498026893367149,2.1462477286735893,2.1388354066490685,-2.6906086419443453,8.088176167928317,8.498026893367149,unique_actors
forrestchang/andrej-karpathy-skills,2,2,0.0,1.0,0.019230769230769232,0,0.4701639650055639,8.498026893367149,-0.47090748348738626,-0.16173983046010304,-3.486183126678504,-0.24030546863274127,8.498026893367149,unique_actors
saiyyamkochar-29/kochu-apis,2,2,0.5,1.0,0.125,0,0.4701639650055639,8.498026893367149,0.8376701225931014,-0.16173983046010304,-3.0883958843114248,-0.24030546863274127,8.498026893367149,unique_actors
maanasa-s-5539/CrashPoint-IOS-MCP,14,1,0.0,14.0,0.2916666666666667,0,8.151560901202599,-0.09130650537769823,-0.47090748348738626,8.383253907373962,-2.461579623611785,-0.24030546863274127,8.383253907373962,events_per_actor
RavanGuliyeff/TestBot,14,1,0.0,14.0,0.12173913043478261,0,8.151560901202599,-0.09130650537769823,-0.47090748348738626,8.383253907373962,-3.100659680716418,-0.24030546863274127,8.383253907373962,events_per_actor
cosmocws/zelenza_app,14,1,0.0,14.0,0.2978723404255319,0,8.151560901202599,-0.09130650537769823,-0.47090748348738626,8.383253907373962,-2.438240720287862,-0.24030546863274127,8.383253907373962,events_per_actor
absgeoviz/sicada,14,1,0.0,14.0,0.4666666666666667,0,8.151560901202599,-0.09130650537769823,-0.47090748348738626,8.383253907373962,-1.803422549877163,-0.24030546863274127,8.383253907373962,events_per_actor
amaralofertas/ofertas,14,1,0.0,14.0,0.12280701754385964,0,8.151560901202599,-0.09130650537769823,-0.47090748348738626,8.383253907373962,-3.096643466689052,-0.24030546863274127,8.383253907373962,events_per_actor
AceSeat/Rpmx86E2eTestRepo,9,1,0.0,9.0,0.47368421052631576,4,4.950978844453834,-0.09130650537769823,-0.47090748348738626,5.09671785436086,-1.777030286268757,8.088176167928317,8.088176167928317,distinct_branches
HubSpot/HubSpot-public-api-spec-collection,13,1,0.0,13.0,0.11504424778761062,0,7.511444489852845,-0.09130650537769823,-0.47090748348738626,7.725946696771342,-3.1258384485567574,-0.24030546863274127,7.725946696771342,events_per_actor
cnighswonger/claude-code-cache-fix-vscode,3,1,0.0,3.0,3.0,0,1.1102803763553168,-0.09130650537769823,-0.47090748348738626,1.1528745907451377,7.724184612757366,-0.24030546863274127,7.724184612757366,events_per_second
pleasedodisturb/kestrel,3,1,0.0,3.0,3.0,0,1.1102803763553168,-0.09130650537769823,-0.47090748348738626,1.1528745907451377,7.724184612757366,-0.24030546863274127,7.724184612757366,events_per_second
Assist071/MyLoaderUpdates,12,1,0.0,12.0,0.10526315789473684,0,6.871328078503092,-0.09130650537769823,-0.47090748348738626,7.068639486168721,-3.1626241257100665,-0.24030546863274127,7.068639486168721,events_per_actor
waqar0345/Sid,12,1,0.0,12.0,0.10434782608695652,0,6.871328078503092,-0.09130650537769823,-0.47090748348738626,7.068639486168721,-3.1660665948763804,-0.24030546863274127,7.068639486168721,events_per_actor
sepehrhaghighi/infoskjermen-media,12,1,0.0,12.0,0.18181818181818182,0,6.871328078503092,-0.09130650537769823,-0.47090748348738626,7.068639486168721,-2.8747085227092746,-0.24030546863274127,7.068639486168721,events_per_actor
markeb10/health-checkin,12,1,0.0,12.0,0.2,0,6.871328078503092,-0.09130650537769823,-0.47090748348738626,7.068639486168721,-2.806328566996587,-0.24030546863274127,7.068639486168721,events_per_actor
BDKB33/tv-data,11,1,0.0,11.0,2.75,0,6.23121166715334,-0.09130650537769823,-0.47090748348738626,6.411332275566101,6.783960221707905,-0.24030546863274127,6.783960221707905,events_per_second
mauricegift/free-proxies,11,1,0.0,11.0,0.36666666666666664,0,6.23121166715334,-0.09130650537769823,-0.47090748348738626,6.411332275566101,-2.179512306296947,-0.24030546863274127,6.411332275566101,events_per_actor
AceSeat/DebArmE2eTestRepo,9,1,0.0,9.0,0.24324324324324326,3,4.950978844453834,-0.09130650537769823,-0.47090748348738626,5.09671785436086,-2.643695158815059,6.006055758788053,6.006055758788053,distinct_branches
playcanvas/vscode-extension,4,1,1.0,4.0,0.07547169811320754,3,1.75039678770507,-0.09130650537769823,2.1462477286735893,1.810181801347758,-3.274666754236318,6.006055758788053,6.006055758788053,distinct_branches
AceSeat/Debx86E2eTestRepo,6,1,0.0,6.0,0.375,3,3.0306296104045756,-0.09130650537769823,-0.47090748348738626,3.1247962225529986,-2.148171493261965,6.006055758788053,6.006055758788053,distinct_branches
seanwevans/GDSL,5,1,0.0,5.0,0.06944444444444445,3,2.3905131990548227,-0.09130650537769823,-0.47090748348738626,2.4674890119503785,-3.2973346378779715,6.006055758788053,6.006055758788053,distinct_branches
Husninaazra/kibana,3,1,0.0,3.0,0.375,3,1.1102803763553168,-0.09130650537769823,-0.47090748348738626,1.1528745907451377,-2.148171493261965,6.006055758788053,6.006055758788053,distinct_branches
ferneyrojas/n8n-io,10,1,0.0,10.0,0.38461538461538464,0,5.5910952558035865,-0.09130650537769823,-0.47090748348738626,5.754025064963481,-2.11200901668314,-0.24030546863274127,5.754025064963481,events_per_actor
itkymcpndghq123/dds11,10,1,0.0,10.0,0.08547008547008547,0,5.5910952558035865,-0.09130650537769823,-0.47090748348738626,5.754025064963481,-3.237063843579929,-0.24030546863274127,5.754025064963481,events_per_actor
bolividob/bibkreyol-comments-data,9,1,0.0,9.0,0.075,0,4.950978844453834,-0.09130650537769823,-0.47090748348738626,5.09671785436086,-3.276440762521317,-0.24030546863274127,5.09671785436086,events_per_actor
aa8600303/images,9,1,0.0,9.0,0.08035714285714286,0,4.950978844453834,-0.09130650537769823,-0.47090748348738626,5.09671785436086,-3.2562930969988284,-0.24030546863274127,5.09671785436086,events_per_actor
LazyUnicornFounder/LazyUnicorn,9,1,0.0,9.0,0.34615384615384615,0,4.950978844453834,-0.09130650537769823,-0.47090748348738626,5.09671785436086,-2.256658922998441,-0.24030546863274127,5.09671785436086,events_per_actor
