repo_name,total_events,unique_actors,bot_ratio,events_per_actor,events_per_second,distinct_branches,z_total_events,z_unique_actors,z_bot_ratio,z_events_per_actor,z_events_per_second,z_distinct_branches,max_z,anomaly_feature
bmad-code-org/BMAD-METHOD,20,19,0.05,1.0526315789473684,0.00026179038443917957,0,0.4447470232930891,10.302389997952835,-0.3957662531921501,-0.058161007473699226,-1.024885602723613,-0.10780113195107177,10.302389997952835,unique_actors
prowler-cloud/prowler,85,19,0.21176470588235294,4.473684210526316,0.0019991062818975045,18,2.2061940104882862,10.302389997952835,0.014072122917154118,0.039511770001119155,-1.0216308069241165,6.005730531005312,10.302389997952835,unique_actors
keycloak/keycloak,37,19,0.40540540540540543,1.9473684210526316,0.0004988808888169782,0,0.9054331584056792,10.302389997952835,0.5046698055718299,-0.032615819518746716,-1.0244414226071021,-0.10780113195107177,10.302389997952835,unique_actors
assai-id/nemesis,25,19,0.0,1.3157894736842106,0.00046312591467368146,2,0.5802429453850274,10.302389997952835,-0.522443569444117,-0.05064771689871319,-1.0245084082024236,0.5714801639329709,10.302389997952835,unique_actors
D4Vinci/Scrapling,19,19,0.0,1.0,0.00024087221095334685,0,0.4176478388747015,10.302389997952835,-0.522443569444117,-0.05966366558869642,-1.0249247921325713,-0.10780113195107177,10.302389997952835,unique_actors
yaojingang/GEOFlow,22,19,0.0,1.1578947368421053,0.00042589437819420784,0,0.4989453921298644,10.302389997952835,-0.522443569444117,-0.055155691243704806,-1.0245781600815838,-0.10780113195107177,10.302389997952835,unique_actors
umass-cs-326/project-starter,25,19,0.0,1.3157894736842106,0.0003710905609404919,0,0.5802429453850274,10.302389997952835,-0.522443569444117,-0.05064771689871319,-1.024680832965919,-0.10780113195107177,10.302389997952835,unique_actors
wanshuiyin/Auto-claude-code-research-in-sleep,24,19,0.0,1.263157894736842,0.0003943023313125339,0,0.5531437609666398,10.302389997952835,-0.522443569444117,-0.0521503750137104,-1.024637346589713,-0.10780113195107177,10.302389997952835,unique_actors
QuipNetwork/ethereum-sdk,19,19,0.0,1.0,0.0002485284499672989,0,0.4176478388747015,10.302389997952835,-0.522443569444117,-0.05966366558869642,-1.0249104484575846,-0.10780113195107177,10.302389997952835,unique_actors
podman-desktop/podman-desktop,67,19,0.6417910447761194,3.526315789473684,0.001025327109954855,6,1.7184086909573086,10.302389997952835,1.103563773491576,0.012463923931169444,-1.0234551454702112,1.9300427557010562,10.302389997952835,unique_actors
archestra-ai/archestra,123,19,0.4065040650406504,6.473684210526316,0.0015224279631646698,17,3.2359630183870167,10.302389997952835,0.5074533106531739,0.09661277837101297,-1.0225238457731782,5.666089883063291,10.302389997952835,unique_actors
jwilkie/aql-module-13,46,19,0.0,2.4210526315789473,0.002656809518308883,16,1.149325818171168,10.302389997952835,-0.522443569444117,-0.01909189648377187,-1.0203986247203394,5.326449235121269,10.302389997952835,unique_actors
ToolJet/ToolJet,61,19,0.09836065573770492,3.210526315789474,0.000755436667162035,9,1.5558135844469827,10.302389997952835,-0.2732422915713954,0.0034479752411862206,-1.0239607750340756,2.94896469952712,10.302389997952835,unique_actors
hiero-ledger/hiero-consensus-node,61,19,0.04918032786885246,3.210526315789474,0.0008174532979550266,9,1.5558135844469827,10.302389997952835,-0.39784293050775615,0.0034479752411862206,-1.0238445892156534,2.94896469952712,10.302389997952835,unique_actors
caradoceqcui/esteem,6,1,1.0,6.0,6.0,1,0.06535844143566209,-0.08374633719835108,2.0111027555952186,0.08308885533603812,10.215397613072488,0.23183951599094957,10.215397613072488,events_per_second
saqw3r/LocalCodeAI,6,1,1.0,6.0,6.0,1,0.06535844143566209,-0.08374633719835108,2.0111027555952186,0.08308885533603812,10.215397613072488,0.23183951599094957,10.215397613072488,events_per_second
Greens-Organization/MiroFish-fork,6,1,1.0,6.0,6.0,1,0.06535844143566209,-0.08374633719835108,2.0111027555952186,0.08308885533603812,10.215397613072488,0.23183951599094957,10.215397613072488,events_per_second
UnseenUniverse/UnseenUniverse,6,1,1.0,6.0,6.0,1,0.06535844143566209,-0.08374633719835108,2.0111027555952186,0.08308885533603812,10.215397613072488,0.23183951599094957,10.215397613072488,events_per_second
ssoft-hub/scl-utility,6,1,0.0,6.0,6.0,6,0.06535844143566209,-0.08374633719835108,-0.522443569444117,0.08308885533603812,10.215397613072488,1.9300427557010562,10.215397613072488,events_per_second
causerp/cangjie_runtime,6,1,0.0,6.0,6.0,3,0.06535844143566209,-0.08374633719835108,-0.522443569444117,0.08308885533603812,10.215397613072488,0.9111208118749922,10.215397613072488,events_per_second
allierays/ethos-academy,6,1,1.0,6.0,6.0,1,0.06535844143566209,-0.08374633719835108,2.0111027555952186,0.08308885533603812,10.215397613072488,0.23183951599094957,10.215397613072488,events_per_second
daiv05/vynta,6,1,1.0,6.0,6.0,1,0.06535844143566209,-0.08374633719835108,2.0111027555952186,0.08308885533603812,10.215397613072488,0.23183951599094957,10.215397613072488,events_per_second
LexuBBAA/Tracker-v2,6,1,0.0,6.0,6.0,6,0.06535844143566209,-0.08374633719835108,-0.522443569444117,0.08308885533603812,10.215397613072488,1.9300427557010562,10.215397613072488,events_per_second
beanbeanjuice/punkstats,6,1,1.0,6.0,6.0,1,0.06535844143566209,-0.08374633719835108,2.0111027555952186,0.08308885533603812,10.215397613072488,0.23183951599094957,10.215397613072488,events_per_second
jonbirge/flight-radar,6,1,1.0,6.0,6.0,1,0.06535844143566209,-0.08374633719835108,2.0111027555952186,0.08308885533603812,10.215397613072488,0.23183951599094957,10.215397613072488,events_per_second
ihortar/My-Coursework-Planner,6,1,0.0,6.0,6.0,0,0.06535844143566209,-0.08374633719835108,-0.522443569444117,0.08308885533603812,10.215397613072488,-0.10780113195107177,10.215397613072488,events_per_second
AD-Archer/archer-aqua,6,1,1.0,6.0,6.0,1,0.06535844143566209,-0.08374633719835108,2.0111027555952186,0.08308885533603812,10.215397613072488,0.23183951599094957,10.215397613072488,events_per_second
lmyfzx/360V6,6,1,1.0,6.0,6.0,0,0.06535844143566209,-0.08374633719835108,2.0111027555952186,0.08308885533603812,10.215397613072488,-0.10780113195107177,10.215397613072488,events_per_second
contentstack/marketplace-table-app,6,1,1.0,6.0,6.0,1,0.06535844143566209,-0.08374633719835108,2.0111027555952186,0.08308885533603812,10.215397613072488,0.23183951599094957,10.215397613072488,events_per_second
marrodenasm/eShopOnWeb,6,1,0.0,6.0,6.0,6,0.06535844143566209,-0.08374633719835108,-0.522443569444117,0.08308885533603812,10.215397613072488,1.9300427557010562,10.215397613072488,events_per_second
hebcal/hebcal-mcp,6,1,1.0,6.0,6.0,1,0.06535844143566209,-0.08374633719835108,2.0111027555952186,0.08308885533603812,10.215397613072488,0.23183951599094957,10.215397613072488,events_per_second
AshwinSanalkumar/INV-RR-backup,6,1,0.0,6.0,6.0,6,0.06535844143566209,-0.08374633719835108,-0.522443569444117,0.08308885533603812,10.215397613072488,1.9300427557010562,10.215397613072488,events_per_second
agustin-f/ejercicio-carrito-de-compras,6,1,1.0,6.0,6.0,1,0.06535844143566209,-0.08374633719835108,2.0111027555952186,0.08308885533603812,10.215397613072488,0.23183951599094957,10.215397613072488,events_per_second
PAIR-code/lumi,6,1,1.0,6.0,6.0,1,0.06535844143566209,-0.08374633719835108,2.0111027555952186,0.08308885533603812,10.215397613072488,0.23183951599094957,10.215397613072488,events_per_second
lyarinet/caddyserver-manager,6,1,1.0,6.0,6.0,0,0.06535844143566209,-0.08374633719835108,2.0111027555952186,0.08308885533603812,10.215397613072488,-0.10780113195107177,10.215397613072488,events_per_second
keboola/azure-api-client,6,1,1.0,6.0,6.0,3,0.06535844143566209,-0.08374633719835108,2.0111027555952186,0.08308885533603812,10.215397613072488,0.9111208118749922,10.215397613072488,events_per_second
FZJ-JSC/jupyter-jsc-metrics,6,1,0.0,6.0,6.0,0,0.06535844143566209,-0.08374633719835108,-0.522443569444117,0.08308885533603812,10.215397613072488,-0.10780113195107177,10.215397613072488,events_per_second
